CustomerID,NextPurchaseDay,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value,NextPurchaseDayRange
17047,300,15,3,3,0,1100.9,0,3,0,0,1,0
17469,56,2,3,5,0,1464.16,0,3,0,0,1,0
16008,52,5,3,2,0,330.71,0,3,0,0,1,0
13529,300,8,3,2,0,307.76,0,3,0,0,1,0
15862,300,42,3,3,0,478.65,0,3,0,0,1,0
14859,68,10,3,3,0,925.42,0,3,0,0,1,0
13658,76,15,3,5,0,1879.07,0,3,0,0,1,0
13856,300,24,3,5,0,363.4,0,3,0,0,1,0
15095,300,33,3,5,0,1364.7,0,3,0,0,1,0
16690,29,2,3,2,0,225.58,0,3,0,0,1,1
13555,300,3,3,4,0,4149.28,0,3,0,0,1,0
13972,300,0,3,2,0,190.25,0,3,0,0,1,0
14837,61,21,3,4,0,1337.26,0,3,0,0,1,0
14921,300,19,3,2,0,1316.07,0,3,0,0,1,0
16341,55,9,3,4,0,1519.4,0,3,0,0,1,0
14514,82,20,3,2,0,800.1,0,3,0,0,1,0
17686,12,10,3,5,0,2594.25,0,3,0,0,1,1
15434,300,37,3,6,0,997.48,0,3,0,0,1,0
15734,300,44,3,2,0,1339.45,0,3,0,0,1,0
12749,48,43,3,5,0,2562.29,0,3,0,0,1,0
13213,38,24,3,5,0,961.73,0,3,0,0,1,0
18018,300,38,3,2,0,122.14,0,3,0,0,1,0
14522,47,1,3,3,0,831.5,0,3,0,0,1,0
14584,300,24,3,5,0,1029.26,0,3,0,0,1,0
12910,55,8,3,5,0,1896.36,0,3,0,0,1,0
12987,300,3,3,3,0,545,0,3,0,0,1,0
16624,300,10,3,2,0,810.57,0,3,0,0,1,0
18232,300,11,3,5,0,582.47,0,3,0,0,1,0
16369,62,10,3,2,0,851.69,0,3,0,0,1,0
18242,7,2,3,3,0,1918.23,0,3,0,0,1,1
18204,300,1,3,4,0,1979.3,0,3,0,0,1,0
18135,21,10,3,4,0,552.31,0,3,0,0,1,1
13437,96,50,3,5,0,2595.64,0,3,0,0,1,0
14500,112,42,3,2,0,335.85,0,3,0,0,1,0
16186,58,33,3,6,0,1911.17,0,3,0,0,1,0
16880,26,19,3,6,0,1249.59,0,3,0,0,1,1
13131,48,1,3,3,0,738.2,0,3,0,0,1,0
16682,65,52,3,4,0,921.08,0,3,0,0,1,0
15453,63,49,3,6,0,1198.51,0,3,0,0,1,0
18248,300,22,3,4,0,783.02,0,3,0,0,1,0
17252,300,46,3,2,0,353.86,0,3,0,0,1,0
16655,58,5,3,4,0,2712.63,0,3,0,0,1,0
13643,300,50,3,3,0,519.44,0,3,0,0,1,0
17015,43,1,3,2,0,1569.98,0,3,0,0,1,0
15743,97,43,3,3,0,571.61,0,3,0,0,1,0
18221,93,45,3,4,0,635.89,0,3,0,0,1,0
14561,300,5,3,3,0,1080.76,0,3,0,0,1,0
16872,300,7,3,3,0,680.02,0,3,0,0,1,0
16358,15,9,3,4,0,2027.5,0,3,0,0,1,1
13466,300,30,3,2,0,297.95,0,3,0,0,1,0
13510,49,24,3,4,0,1233.27,0,3,0,0,1,0
15214,40,5,3,5,0,858.38,0,3,0,0,1,0
14241,300,24,3,1,0,213.7,0,3,0,0,1,0
14963,37,24,3,2,0,604.59,0,3,0,0,1,0
17169,37,24,3,2,0,296.43,0,3,0,0,1,0
15252,300,24,3,2,0,740.78,0,3,0,0,1,0
17731,300,9,3,5,0,878.2,0,3,0,0,1,0
16113,300,24,3,1,0,161.38,0,3,0,0,1,0
16107,52,24,3,3,0,1494.12,0,3,0,0,1,0
17483,300,24,3,3,0,414.04,0,3,0,0,1,0
13517,77,36,3,4,0,1592.83,0,3,0,0,1,0
16342,300,5,3,4,0,322.41,0,3,0,0,1,0
16794,61,38,3,5,0,441.72,0,3,0,0,1,0
14177,300,14,3,5,0,554.46,0,3,0,0,1,0
16205,300,19,3,4,0,761.38,0,3,0,0,1,0
15036,300,2,3,3,0,465.55,0,3,0,0,1,0
14503,51,0,3,4,0,2055.32,0,3,0,0,1,0
16774,300,46,3,5,0,654.92,0,3,0,0,1,0
17193,41,16,3,6,0,739.3,0,3,0,0,1,0
14321,4,3,3,3,0,903.77,0,3,0,0,1,1
16279,18,17,3,2,0,730.98,0,3,0,0,1,1
14285,54,5,3,3,0,1554.03,0,3,0,0,1,0
13575,47,0,3,3,0,477.21,0,3,0,0,1,0
14765,53,42,3,2,0,95.5,0,3,0,0,1,0
17562,25,17,3,5,0,711.58,0,3,0,0,1,1
14820,54,5,3,3,0,381.29,0,3,0,0,1,0
16744,28,5,3,5,0,741.56,0,3,0,0,1,1
17299,70,30,3,2,0,268.19,0,3,0,0,1,0
17159,54,5,3,3,0,922.52,0,3,0,0,1,0
12930,300,8,3,4,0,409.9,0,3,0,0,1,0
15550,69,36,3,3,0,437.73,0,3,0,0,1,0
12919,69,15,3,6,0,979.12,0,3,0,0,1,0
17370,300,2,3,4,0,446.18,0,3,0,0,1,0
15253,63,9,3,2,0,170.95,0,3,0,0,1,0
17386,300,43,3,6,0,2686.42,0,3,0,0,1,0
14883,34,3,3,4,0,256.48,0,3,0,0,1,0
17837,19,5,3,6,0,784.2,0,3,0,0,1,1
15584,25,2,3,2,0,292.68,0,3,0,0,1,1
16589,300,1,3,3,0,459.24,0,3,0,0,1,0
18265,300,2,3,2,0,801.51,0,3,0,0,1,0
13217,300,22,3,5,0,133.62,0,3,0,0,1,0
16929,49,1,3,5,0,851.44,0,3,0,0,1,0
15505,21,3,3,6,0,2616.56,0,3,0,0,1,1
14493,43,19,3,4,0,1585.89,0,3,0,0,1,0
13486,300,8,3,3,0,1122.41,0,3,0,0,1,0
16842,32,30,3,3,0,739.87,0,3,0,0,1,0
15901,61,7,3,2,0,233.35,0,3,0,0,1,0
14918,300,45,3,2,0,1610.15,0,3,0,0,1,0
15679,25,19,3,2,0,556.44,0,3,0,0,1,1
13577,97,52,3,2,0,837.05,0,3,0,0,1,0
16488,300,44,3,4,0,492.2,0,3,0,0,1,0
13933,300,39,3,2,0,608.79,0,3,0,0,1,0
15306,300,52,3,3,0,1174.35,0,3,0,0,1,0
15839,21,10,3,3,0,1048.49,0,3,0,0,1,1
13994,38,7,3,5,0,1704.84,0,3,0,0,1,0
17554,63,22,3,3,0,1488.19,0,3,0,0,1,0
13507,300,37,3,4,0,2479.16,0,3,0,0,1,0
13940,99,46,3,3,0,616.3,0,3,0,0,1,0
17779,66,17,3,3,0,485.61,0,3,0,0,1,0
13991,23,5,3,2,0,340.29,0,3,0,0,1,1
18180,51,10,3,4,0,1213.73,0,3,0,0,1,0
13136,29,15,3,5,0,1555.47,0,3,0,0,1,1
14704,30,11,3,2,0,276.36,0,3,0,0,1,1
16464,61,10,3,2,0,998.25,0,3,0,0,1,0
18143,300,46,3,2,0,1000.16,0,3,0,0,1,0
16891,300,49,3,4,0,577.44,0,3,0,0,1,0
16041,300,19,3,3,0,3166.4,0,3,0,0,1,0
15380,40,16,3,4,0,1151.86,0,3,0,0,1,0
15232,300,43,3,2,0,612.06,0,3,0,0,1,0
13079,54,5,3,4,0,202.4,0,3,0,0,1,0
13563,300,14,3,2,0,777.53,0,3,0,0,1,0
17724,14,1,3,3,0,1033,0,3,0,0,1,1
17703,300,39,3,3,0,798.74,0,3,0,0,1,0
13116,300,47,3,2,0,485.19,0,3,0,0,1,0
14019,39,15,3,3,0,777.88,0,3,0,0,1,0
15618,300,16,3,5,0,747.031,0,3,0,0,1,0
14305,40,1,3,4,0,1852.61,0,3,0,0,1,0
15105,62,16,3,4,0,1717.57,0,3,0,0,1,0
13925,51,43,3,5,0,500.72,0,3,0,0,1,0
18237,90,21,3,4,0,743.89,0,3,0,0,1,0
13277,91,46,3,2,0,125.9,0,3,0,0,1,0
18081,300,42,3,3,0,343.45,0,3,0,0,1,0
14511,111,52,3,5,0,966.09,0,3,0,0,1,0
16184,41,35,3,5,0,707.65,0,3,0,0,1,0
13928,96,36,3,3,0,356.67,0,3,0,0,1,0
15569,65,33,3,4,0,1087.21,0,3,0,0,1,0
17173,58,31,3,4,0,1507.51,0,3,0,0,1,0
14947,300,2,3,2,0,290.82,0,3,0,0,1,0
17676,300,36,3,5,0,773.33,0,3,0,0,1,0
12828,300,42,3,6,0,1018.71,0,3,0,0,1,0
16984,78,8,3,3,0,3147.1,0,3,0,0,1,0
15342,300,46,3,2,0,391.76,0,3,0,0,1,0
17788,300,3,3,2,0,1117.9,0,3,0,0,1,0
17656,73,3,3,4,0,1542.29,0,3,0,0,1,0
15089,64,38,3,3,0,2036.28,0,3,0,0,1,0
14768,61,8,3,2,0,80.1,0,3,0,0,1,0
15205,300,15,3,3,0,648.83,0,3,0,0,1,0
13145,47,16,3,3,0,200.97,0,3,0,0,1,0
16302,300,37,3,2,0,212.82,0,3,0,0,1,0
18282,300,22,3,3,0,176.6,0,3,0,0,1,0
13200,53,4,3,2,0,627.01,0,3,0,0,1,0
17298,300,31,3,2,0,498.42,0,3,0,0,1,0
15411,6,0,3,2,0,834.86,0,3,0,0,1,1
16066,43,20,3,3,0,1071.82,0,3,0,0,1,0
15198,300,52,3,2,0,193.64,0,3,0,0,1,0
13016,300,3,3,3,0,789.89,0,3,0,0,1,0
13500,64,22,3,2,0,668.8,0,3,0,0,1,0
15247,300,22,3,1,0,356,0,3,0,0,1,0
13355,300,22,3,1,0,674.7,0,3,0,0,1,0
16053,300,22,3,2,0,1511.95,0,3,0,0,1,0
13838,300,47,3,3,0,453.62,0,3,0,0,1,0
15683,300,47,3,1,0,193.75,0,3,0,0,1,0
16292,55,47,3,1,0,-21.35,0,3,0,0,1,0
14301,300,37,3,2,0,632.04,0,3,0,0,1,0
14658,300,47,3,2,0,247.15,0,3,0,0,1,0
13621,300,46,3,1,0,213.85,0,3,0,0,1,0
16272,300,46,3,1,0,411.7,0,3,0,0,1,0
17958,300,46,3,1,0,508.46,0,3,0,0,1,0
16836,77,46,3,1,0,91.32,0,3,0,0,1,0
16961,300,46,3,1,0,234.17,0,3,0,0,1,0
16902,300,46,3,1,0,1706.88,0,3,0,0,1,0
15706,43,2,3,6,0,1025.21,0,3,0,0,1,0
15315,300,36,3,3,0,551.54,0,3,0,0,1,0
15653,300,45,3,2,0,877.44,0,3,0,0,1,0
16303,31,30,3,2,0,3154.35,0,3,0,0,1,1
13159,55,35,3,4,0,1076.05,0,3,0,0,1,0
13189,97,45,3,1,0,127,0,3,0,0,1,0
13140,300,38,3,2,0,264.21,0,3,0,0,1,0
17637,300,45,3,2,0,547.06,0,3,0,0,1,0
13470,300,45,3,2,0,165,0,3,0,0,1,0
15786,54,30,3,2,0,3093.64,0,3,0,0,1,0
13655,109,44,3,1,0,549.32,0,3,0,0,1,0
15541,300,44,3,1,0,85.13,0,3,0,0,1,0
16734,62,44,3,2,0,306.16,0,3,0,0,1,0
16706,300,44,3,3,0,531.35,0,3,0,0,1,0
17070,300,44,3,1,0,312.14,0,3,0,0,1,0
13617,73,43,3,1,0,234.59,0,3,0,0,1,0
12962,300,43,3,2,0,266.39,0,3,0,0,1,0
13273,300,43,3,1,0,138.98,0,3,0,0,1,0
17736,71,43,3,2,0,267.54,0,3,0,0,1,0
15472,300,43,3,1,0,371.56,0,3,0,0,1,0
17742,75,43,3,1,0,52.54,0,3,0,0,1,0
16582,300,43,3,1,0,313.62,0,3,0,0,1,0
17747,300,30,3,2,0,64.65,0,3,0,0,1,0
16122,35,3,3,2,0,434.58,0,3,0,0,1,0
15396,300,42,3,1,0,288.18,0,3,0,0,1,0
13242,47,42,3,1,0,166.4,0,3,0,0,1,0
16828,300,42,3,2,0,128.5,0,3,0,0,1,0
14712,16,5,3,2,0,421.47,0,3,0,0,1,1
12991,89,42,3,1,0,303.56,0,3,0,0,1,0
14772,300,42,3,1,0,139.26,0,3,0,0,1,0
12968,300,42,3,1,0,135.95,0,3,0,0,1,0
16330,93,40,3,3,0,39.26,0,3,0,0,1,0
15701,300,3,3,4,0,1542.14,0,3,0,0,1,0
14529,17,7,3,2,0,358.42,0,3,0,0,1,1
16536,300,37,3,2,0,539.02,0,3,0,0,1,0
15313,300,40,3,1,0,52,0,3,0,0,1,0
15801,49,39,3,1,0,137.22,0,3,0,0,1,0
16201,64,39,3,2,0,813.2,0,3,0,0,1,0
16555,300,39,3,2,0,285.89,0,3,0,0,1,0
16952,300,39,3,2,0,167.61,0,3,0,0,1,0
14387,300,4,3,3,0,1770.56,0,3,0,0,1,0
17073,30,12,3,2,0,841.19,0,3,0,0,1,1
18147,63,38,3,1,0,98.88,0,3,0,0,1,0
14523,300,38,3,1,0,241.09,0,3,0,0,1,0
17242,105,38,3,1,0,425.6,0,3,0,0,1,0
14418,83,38,3,2,0,1047.79,0,3,0,0,1,0
15469,57,37,3,1,0,-14.1,0,3,0,0,1,0
16968,300,37,3,2,0,439.43,0,3,0,0,1,0
16723,300,21,3,2,0,589.15,0,3,0,0,1,0
16042,50,37,3,1,0,435.33,0,3,0,0,1,0
13411,300,37,3,1,0,213.55,0,3,0,0,1,0
16340,300,37,3,1,0,549.07,0,3,0,0,1,0
13236,82,36,3,1,0,439.23,0,3,0,0,1,0
14196,300,36,3,1,0,335.52,0,3,0,0,1,0
15263,300,36,3,1,0,156.51,0,3,0,0,1,0
14314,300,36,3,1,0,120,0,3,0,0,1,0
16093,300,36,3,1,0,17,0,3,0,0,1,0
14687,300,36,3,1,0,628.38,0,3,0,0,1,0
13320,5,0,3,3,0,1025.09,0,3,0,0,1,1
14050,300,36,3,2,0,746.36,0,3,0,0,1,0
16429,300,36,3,1,0,284.55,0,3,0,0,1,0
14111,71,15,3,3,0,197.05,0,3,0,0,1,0
14055,300,36,3,1,0,725.64,0,3,0,0,1,0
15663,300,36,3,1,0,138.14,0,3,0,0,1,0
18200,300,36,3,1,0,163.8,0,3,0,0,1,0
18167,66,21,3,4,0,865.73,0,3,0,0,1,0
13644,29,3,3,3,0,1371.87,0,3,0,0,1,1
17451,25,11,3,4,0,825.31,0,3,0,0,1,1
16641,300,35,3,1,0,231.1,0,3,0,0,1,0
14141,44,3,3,5,0,679.56,0,3,0,0,1,0
15074,300,35,3,1,0,748.87,0,3,0,0,1,0
17183,51,35,3,4,0,1636.01,0,3,0,0,1,0
15325,300,33,3,1,0,162.29,0,3,0,0,1,0
13778,300,33,3,1,0,178.7,0,3,0,0,1,0
14869,300,33,3,3,0,721.95,0,3,0,0,1,0
14108,300,19,3,3,0,594.16,0,3,0,0,1,0
15866,300,31,3,1,0,230.53,0,3,0,0,1,0
14660,300,16,3,2,0,285.74,0,3,0,0,1,0
13726,300,30,3,2,0,1079.66,0,3,0,0,1,0
15690,300,30,3,2,0,239.76,0,3,0,0,1,0
17777,61,30,3,1,0,194.7,0,3,0,0,1,0
16278,77,30,3,2,0,550.58,0,3,0,0,1,0
13147,46,19,3,2,0,356.4,0,3,0,0,1,0
14420,300,15,3,2,0,385.87,0,3,0,0,1,0
16989,64,9,3,4,0,209.55,0,3,0,0,1,0
16173,34,8,3,5,0,845.15,0,3,0,0,1,0
13434,300,4,3,2,0,534.24,0,3,0,0,1,0
14691,37,1,3,4,0,1674.73,0,3,0,0,1,0
16629,300,3,3,2,0,417.73,0,3,0,0,1,0
13949,37,7,3,4,0,1730.4,0,3,0,0,1,0
14360,300,50,3,4,0,2128.23,0,3,0,0,1,0
17573,26,15,3,3,0,164.51,0,3,0,0,1,1
13889,300,52,3,1,0,416.9,0,3,0,0,1,0
14116,58,50,3,3,0,849.85,0,3,0,0,1,0
15488,300,52,3,1,0,91.32,0,3,0,0,1,0
18222,300,52,3,1,0,443,0,3,0,0,1,0
13244,300,52,3,1,0,121.74,0,3,0,0,1,0
17004,76,52,3,1,0,1006.4,0,3,0,0,1,0
13441,300,21,3,1,0,296.64,0,3,0,0,1,0
13823,73,21,3,1,0,650.42,0,3,0,0,1,0
12879,34,8,3,3,0,487.05,0,3,0,0,1,0
16603,300,4,3,2,0,482.47,0,3,0,0,1,0
14824,63,3,3,3,0,811.01,0,3,0,0,1,0
16910,25,7,3,6,0,1077.7,0,3,0,0,1,1
15652,300,21,3,1,0,337.74,0,3,0,0,1,0
14628,56,21,3,1,0,340.38,0,3,0,0,1,0
14359,45,17,3,3,0,462.64,0,3,0,0,1,0
16451,300,17,3,1,0,266.97,0,3,0,0,1,0
12940,16,0,3,2,0,338.97,0,3,0,0,1,1
15216,300,17,3,1,0,96.6,0,3,0,0,1,0
15522,300,17,3,2,0,398.84,0,3,0,0,1,0
17037,300,8,3,2,0,1253.22,0,3,0,0,1,0
12822,300,0,3,3,0,918.98,0,3,0,0,1,0
15343,300,17,3,1,0,364.5,0,3,0,0,1,0
14753,300,17,3,1,0,563.15,0,3,0,0,1,0
16959,300,17,3,1,0,117.35,0,3,0,0,1,0
18251,300,17,3,1,0,4314.72,0,3,0,0,1,0
13704,27,3,3,6,0,1352.77,0,3,0,0,1,1
13032,35,17,3,2,0,482.64,0,3,0,0,1,0
16229,53,17,3,1,0,652.4,0,3,0,0,1,0
12895,35,7,3,2,0,242.3,0,3,0,0,1,0
17640,300,16,3,1,0,621.66,0,3,0,0,1,0
13860,29,11,3,3,0,719.43,0,3,0,0,1,1
18001,74,16,3,1,0,252.23,0,3,0,0,1,0
17728,63,14,3,4,0,2530.98,0,3,0,0,1,0
15933,50,1,3,2,0,728.27,0,3,0,0,1,0
14284,300,9,3,3,0,578.45,0,3,0,0,1,0
17347,300,16,3,1,0,228.96,0,3,0,0,1,0
15103,300,16,3,2,0,703.36,0,3,0,0,1,0
15707,43,16,3,3,0,662.95,0,3,0,0,1,0
13430,54,2,3,3,0,305.55,0,3,0,0,1,0
13321,300,2,3,2,0,567.36,0,3,0,0,1,0
13877,300,16,3,1,0,117.24,0,3,0,0,1,0
18158,77,16,3,1,0,-1.65,0,3,0,0,1,0
15272,29,16,3,1,0,298.96,0,3,0,0,1,1
15322,300,15,3,2,0,602.97,0,3,0,0,1,0
17333,300,15,3,1,0,494.25,0,3,0,0,1,0
16048,300,15,3,1,0,-12.75,0,3,0,0,1,0
13518,300,15,3,1,0,659.44,0,3,0,0,1,0
14306,28,9,3,2,0,1693.04,0,3,0,0,1,1
17679,33,15,3,1,0,1643.2,0,3,0,0,1,0
16160,300,8,3,4,0,1009.45,0,3,0,0,1,0
15573,300,15,3,2,0,607.45,0,3,0,0,1,0
14894,300,15,3,1,0,655.75,0,3,0,0,1,0
17434,29,9,3,5,0,1094.24,0,3,0,0,1,1
15466,300,15,3,1,0,334.53,0,3,0,0,1,0
18259,61,15,3,1,0,891.9,0,3,0,0,1,0
15511,28,15,3,2,0,432.7,0,3,0,0,1,1
17846,300,15,3,1,0,2033.1,0,3,0,0,1,0
16189,70,15,3,1,0,144.48,0,3,0,0,1,0
15417,300,15,3,1,0,508.8,0,3,0,0,1,0
12995,300,7,3,2,0,200.72,0,3,0,0,1,0
14557,300,15,3,2,0,0,0,3,0,0,1,0
16350,16,15,3,2,0,625.17,0,3,0,0,1,1
16108,300,14,3,2,0,816.1,0,3,0,0,1,0
18122,30,14,3,3,0,842.17,0,3,0,0,1,1
17144,300,14,3,2,0,984.57,0,3,0,0,1,0
16924,63,14,3,2,0,523.65,0,3,0,0,1,0
15099,300,14,3,1,0,410.48,0,3,0,0,1,0
13323,63,14,3,4,0,650.55,0,3,0,0,1,0
14124,300,14,3,1,0,419.58,0,3,0,0,1,0
15975,300,14,3,1,0,371.01,0,3,0,0,1,0
15523,300,14,3,1,0,412.01,0,3,0,0,1,0
16878,60,14,3,1,0,13.3,0,3,0,0,1,0
15947,300,12,3,1,0,1708.24,0,3,0,0,1,0
13247,31,12,3,1,0,305.07,0,3,0,0,1,1
14487,42,12,3,2,0,292.14,0,3,0,0,1,0
13566,42,12,3,1,0,585.18,0,3,0,0,1,0
18194,300,12,3,2,0,896,0,3,0,0,1,0
16689,300,5,3,3,0,303.26,0,3,0,0,1,0
16438,39,12,3,3,0,469.12,0,3,0,0,1,0
13067,300,12,3,1,0,115.46,0,3,0,0,1,0
15533,52,12,3,2,0,51.68,0,3,0,0,1,0
17802,79,12,3,1,0,652.62,0,3,0,0,1,0
16460,44,2,3,2,0,512.1,0,3,0,0,1,0
13325,300,11,3,1,0,675.3,0,3,0,0,1,0
13774,300,11,3,1,0,345,0,3,0,0,1,0
15504,300,11,3,1,0,52.83,0,3,0,0,1,0
15500,55,11,3,2,0,672.28,0,3,0,0,1,0
17557,37,11,3,1,0,288.36,0,3,0,0,1,0
13228,300,11,3,1,0,358,0,3,0,0,1,0
14356,13,3,3,3,0,682.24,0,3,0,0,1,1
13416,38,11,3,1,0,275,0,3,0,0,1,0
17628,300,11,3,1,0,75.75,0,3,0,0,1,0
13375,81,11,3,1,0,-5.75,0,3,0,0,1,0
16527,300,11,3,1,0,228.06,0,3,0,0,1,0
16211,81,11,3,1,0,-4.25,0,3,0,0,1,0
16428,300,11,3,1,0,-2.95,0,3,0,0,1,0
14236,300,10,3,1,0,301.56,0,3,0,0,1,0
15341,300,10,3,1,0,2020.52,0,3,0,0,1,0
16215,300,10,3,1,0,242.35,0,3,0,0,1,0
14164,300,0,3,2,0,1631.77,0,3,0,0,1,0
15888,300,9,3,2,0,141.27,0,3,0,0,1,0
16360,61,10,3,6,0,2464.84,0,3,0,0,1,0
17564,36,10,3,1,0,119.12,0,3,0,0,1,0
13356,300,10,3,1,0,768.24,0,3,0,0,1,0
18228,23,9,3,1,0,420.39,0,3,0,0,1,1
17164,26,9,3,4,0,1196.93,0,3,0,0,1,1
17415,300,9,3,1,0,507.84,0,3,0,0,1,0
13350,29,9,3,1,0,646.57,0,3,0,0,1,1
16627,300,9,3,1,0,322.8,0,3,0,0,1,0
17475,300,9,3,1,0,194.37,0,3,0,0,1,0
14951,300,9,3,1,0,311.69,0,3,0,0,1,0
14780,25,9,3,1,0,332.8,0,3,0,0,1,1
14887,300,9,3,1,0,1862,0,3,0,0,1,0
15351,25,9,3,4,0,944.96,0,3,0,0,1,1
15399,57,9,3,2,0,571.81,0,3,0,0,1,0
17466,68,8,3,1,0,460.41,0,3,0,0,1,0
16379,60,8,3,4,0,1678.82,0,3,0,0,1,0
17172,300,4,3,2,0,313.26,0,3,0,0,1,0
15239,21,8,3,1,0,461.79,0,3,0,0,1,1
16213,300,8,3,1,0,159,0,3,0,0,1,0
15603,300,8,3,1,0,48.48,0,3,0,0,1,0
14261,28,8,3,1,0,943.75,0,3,0,0,1,1
15571,54,8,3,2,0,398.78,0,3,0,0,1,0
15484,22,8,3,2,0,2310.77,0,3,0,0,1,1
12936,57,8,3,1,0,798.46,0,3,0,0,1,0
16236,300,8,3,1,0,432.2,0,3,0,0,1,0
16669,55,8,3,3,0,725.49,0,3,0,0,1,0
13055,13,8,3,3,0,857.1,0,3,0,0,1,1
15398,57,3,3,2,0,628.95,0,3,0,0,1,0
12906,67,8,3,2,0,1936.59,0,3,0,0,1,0
17079,300,8,3,1,0,118.8,0,3,0,0,1,0
14125,50,8,3,1,0,1295.43,0,3,0,0,1,0
17163,57,8,3,1,0,123.1,0,3,0,0,1,0
12952,19,8,3,2,0,1029.27,0,3,0,0,1,1
13279,300,8,3,2,0,126.3,0,3,0,0,1,0
16715,300,8,3,1,0,301.72,0,3,0,0,1,0
13519,28,8,3,1,0,122.75,0,3,0,0,1,1
15744,300,7,3,1,0,34.8,0,3,0,0,1,0
13127,300,7,3,1,0,259.17,0,3,0,0,1,0
15714,66,7,3,1,0,132.48,0,3,0,0,1,0
17480,300,3,3,2,0,506.51,0,3,0,0,1,0
15763,300,3,3,3,0,1048.67,0,3,0,0,1,0
15075,300,7,3,1,0,773.03,0,3,0,0,1,0
16978,300,7,3,1,0,344.33,0,3,0,0,1,0
14014,300,7,3,1,0,505.18,0,3,0,0,1,0
16240,46,0,3,3,0,1810.97,0,3,0,0,1,0
13336,300,7,3,1,0,795.12,0,3,0,0,1,0
14652,300,7,3,1,0,114.18,0,3,0,0,1,0
15807,27,7,3,1,0,635.6,0,3,0,0,1,1
15762,300,7,3,2,0,583.75,0,3,0,0,1,0
15475,300,7,3,1,0,454.11,0,3,0,0,1,0
15978,300,7,3,1,0,1098.78,0,3,0,0,1,0
16485,300,7,3,1,0,363.65,0,3,0,0,1,0
13083,300,5,3,2,0,303.75,0,3,0,0,1,0
16169,16,5,3,2,0,926.48,0,3,0,0,1,1
17506,300,0,3,2,0,294.29,0,3,0,0,1,0
16480,300,5,3,1,0,769.29,0,3,0,0,1,0
13787,300,5,3,1,0,202.64,0,3,0,0,1,0
17006,57,5,3,3,0,636.67,0,3,0,0,1,0
17498,300,5,3,1,0,272.22,0,3,0,0,1,0
17131,28,5,3,3,0,1970.5,0,3,0,0,1,1
13536,23,5,3,3,0,1464.17,0,3,0,0,1,1
15429,49,5,3,2,0,210.61,0,3,0,0,1,0
17154,300,5,3,1,0,329.34,0,3,0,0,1,0
16594,300,5,3,1,0,181.09,0,3,0,0,1,0
16049,33,5,3,1,0,488.26,0,3,0,0,1,0
14757,300,5,3,1,0,420.5,0,3,0,0,1,0
16198,300,5,3,1,0,400.681,0,3,0,0,1,0
13670,300,5,3,1,0,349.7,0,3,0,0,1,0
18066,300,5,3,1,0,318,0,3,0,0,1,0
14806,300,5,3,1,0,193.39,0,3,0,0,1,0
13429,15,5,3,1,0,330.6,0,3,0,0,1,1
15154,300,4,3,2,0,240.27,0,3,0,0,1,0
13390,300,4,3,1,0,544.08,0,3,0,0,1,0
12925,300,4,3,2,0,694.05,0,3,0,0,1,0
13927,300,4,3,1,0,348.99,0,3,0,0,1,0
18205,300,4,3,2,0,517.36,0,3,0,0,1,0
14908,300,4,3,1,0,277.8,0,3,0,0,1,0
17674,300,4,3,1,0,250.38,0,3,0,0,1,0
13639,300,4,3,1,0,1033.34,0,3,0,0,1,0
15958,300,4,3,1,0,104.35,0,3,0,0,1,0
16778,7,4,3,1,0,152.76,0,3,0,0,1,1
15492,46,4,3,1,0,487.74,0,3,0,0,1,0
15243,300,4,3,1,0,316.68,0,3,0,0,1,0
16468,300,4,3,1,0,74.9,0,3,0,0,1,0
15344,51,4,3,4,0,506.48,0,3,0,0,1,0
13866,300,4,3,1,0,145.67,0,3,0,0,1,0
16999,51,4,3,1,0,245.83,0,3,0,0,1,0
13514,300,3,3,1,0,152.2,0,3,0,0,1,0
13314,22,3,3,3,0,775.94,0,3,0,0,1,1
17805,300,3,3,1,0,512.31,0,3,0,0,1,0
18278,300,3,3,1,0,173.9,0,3,0,0,1,0
13979,300,3,3,1,0,869.87,0,3,0,0,1,0
16181,300,3,3,1,0,305.54,0,3,0,0,1,0
15568,29,3,3,2,0,564.08,0,3,0,0,1,1
16354,300,3,3,2,0,395.8,0,3,0,0,1,0
14412,30,2,3,2,0,453.75,0,3,0,0,1,1
16119,300,2,3,2,0,423.36,0,3,0,0,1,0
14109,49,2,3,1,0,144.2,0,3,0,0,1,0
17405,68,0,3,4,0,573.91,0,3,0,0,1,0
16157,21,2,3,1,0,168.32,0,3,0,0,1,1
15348,300,2,3,1,0,158.04,0,3,0,0,1,0
16281,300,2,3,1,0,2062.06,0,3,0,0,1,0
13924,28,2,3,6,0,1041.57,0,3,0,0,1,1
17950,300,2,3,1,0,219.03,0,3,0,0,1,0
14434,12,2,3,3,0,721.2,0,3,0,0,1,1
14649,38,2,3,2,0,833.07,0,3,0,0,1,0
13061,300,2,3,1,0,248.61,0,3,0,0,1,0
17513,300,2,3,1,0,513.2,0,3,0,0,1,0
16909,300,2,3,2,0,364.14,0,3,0,0,1,0
16650,300,1,3,1,0,518.42,0,3,0,0,1,0
18192,300,1,3,1,0,957.97,0,3,0,0,1,0
17447,31,1,3,1,0,372.48,0,3,0,0,1,1
